user_uuid;course_uuid;particion;nota_final_media;nota_final_mediana;nota_final_varianza;nota_parcial_media;nota_parcial_mediana;nota_parcial_varianza;score_media;score_mediana;score_varianza;frecuencia_tareas;frecuencia_examenes;s_created_at;s_submitted_at;nota_final_materia;tiempo_entrega
510c32f0-2272-4e49-b934-c95d434690fb;05d6dc50-8170-4368-99b3-1c6336ea21fd;32;5.0;5.0;0.0;1.0;1.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-18 22:44:32;5.0;104
510c32f0-2272-4e49-b934-c95d434690fb;05d6dc50-8170-4368-99b3-1c6336ea21fd;42;5.0;5.0;0.0;1.0;1.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-05 14:54:08;5.0;88
510c32f0-2272-4e49-b934-c95d434690fb;1c802c05-69b1-492b-bf8d-2cb373a18130;16;6.0;6.0;0.0;1.0;1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-25 15:46:33;6.0;68
510c32f0-2272-4e49-b934-c95d434690fb;1c802c05-69b1-492b-bf8d-2cb373a18130;20;6.0;6.0;0.0;1.0;1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-30 16:25:31;6.0;63
510c32f0-2272-4e49-b934-c95d434690fb;1c802c05-69b1-492b-bf8d-2cb373a18130;44;6.0;6.0;0.0;1.0;1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-02 01:10:25;6.0;30
510c32f0-2272-4e49-b934-c95d434690fb;1c802c05-69b1-492b-bf8d-2cb373a18130;45;6.0;6.0;0.0;3.0;3.0;0.4418840331110085;6.0;6.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-03 16:49:53;6.0;29
510c32f0-2272-4e49-b934-c95d434690fb;1c802c05-69b1-492b-bf8d-2cb373a18130;51;6.0;6.0;0.0;1.9;1.9;0.020000000000000035;8.2;8.2;0.0799999999999998;2;2;2022-08-01 22:27:07;2022-07-12 01:43:35;6.0;20
510c32f0-2272-4e49-b934-c95d434690fb;1c802c05-69b1-492b-bf8d-2cb373a18130;52;6.0;6.0;0.0;2.4;2.4;0.4418840331110085;7.2;7.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-12 19:31:14;6.0;20
510c32f0-2272-4e49-b934-c95d434690fb;1c802c05-69b1-492b-bf8d-2cb373a18130;57;6.0;6.0;0.0;2.75;2.75;0.0;6.5;6.5;0.0;4;4;2022-08-01 22:27:07;2022-07-19 02:59:59;6.0;13
510c32f0-2272-4e49-b934-c95d434690fb;6c5501aa-3af5-4967-b9b6-e39adcdffb3e;16;5.0;5.0;0.0;0.0;0.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-25 18:10:35;5.0;68
510c32f0-2272-4e49-b934-c95d434690fb;6c5501aa-3af5-4967-b9b6-e39adcdffb3e;17;5.0;5.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-26 17:55:59;5.0;67
510c32f0-2272-4e49-b934-c95d434690fb;6c5501aa-3af5-4967-b9b6-e39adcdffb3e;19;5.0;5.0;0.0;0.0;0.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-28 20:32:04;5.0;65
510c32f0-2272-4e49-b934-c95d434690fb;6c5501aa-3af5-4967-b9b6-e39adcdffb3e;20;5.0;5.0;0.0;0.39000000000000024;0.40000000000000036;0.1080000000000001;9.219999999999999;9.2;0.43200000000000033;5;5;2022-08-01 22:27:07;2022-05-30 04:01:51;5.0;63
518d37db-f49d-4902-8283-5c3152954f34;09614210-fce2-48bc-93e3-bc4bd441fe00;17;8.0;8.0;0.0;3.0;3.0;0.0;10.0;10.0;0.0;2;2;2022-08-01 22:27:07;2022-04-08 12:45:59;8.0;115
518d37db-f49d-4902-8283-5c3152954f34;09614210-fce2-48bc-93e3-bc4bd441fe00;21;8.0;8.0;0.0;4.75;4.75;0.4418840331110085;6.5;6.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-19 02:45:42;8.0;104
518d37db-f49d-4902-8283-5c3152954f34;09614210-fce2-48bc-93e3-bc4bd441fe00;32;8.0;8.0;0.0;4.5;4.5;0.4418840331110085;7.0;7.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-16 23:41:01;8.0;76
518d37db-f49d-4902-8283-5c3152954f34;09614210-fce2-48bc-93e3-bc4bd441fe00;44;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-14 13:36:41;8.0;48
518d37db-f49d-4902-8283-5c3152954f34;09614210-fce2-48bc-93e3-bc4bd441fe00;52;8.0;8.0;0.0;3.75;3.75;0.4418840331110085;8.5;8.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-05 01:21:47;8.0;27
518d37db-f49d-4902-8283-5c3152954f34;315d9355-3583-4e8a-8a25-6677140a11d7;9;10.0;10.0;0.0;6.45;6.45;0.4418840331110085;7.1;7.1;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-28 14:41:33;10.0;126
518d37db-f49d-4902-8283-5c3152954f34;315d9355-3583-4e8a-8a25-6677140a11d7;17;10.0;10.0;0.0;5.0;5.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-08 12:27:26;10.0;115
518d37db-f49d-4902-8283-5c3152954f34;315d9355-3583-4e8a-8a25-6677140a11d7;20;10.0;10.0;0.0;6.05;6.05;0.4418840331110085;7.9;7.9;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-12 02:35:45;10.0;111
518d37db-f49d-4902-8283-5c3152954f34;315d9355-3583-4e8a-8a25-6677140a11d7;32;10.0;10.0;0.0;6.0;6.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-28 12:27:12;10.0;95
518d37db-f49d-4902-8283-5c3152954f34;5c38c0fe-2c0d-479e-9532-4dd476944c10;27;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-02 11:32:41;7.0;60
518d37db-f49d-4902-8283-5c3152954f34;5c38c0fe-2c0d-479e-9532-4dd476944c10;35;7.0;7.0;0.0;2.9000000000000004;2.9000000000000004;0.4418840331110085;8.2;8.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-14 15:05:20;7.0;48
518d37db-f49d-4902-8283-5c3152954f34;5c38c0fe-2c0d-479e-9532-4dd476944c10;43;7.0;7.0;0.0;2.0;2.0;0.0;10.0;10.0;0.0;2;2;2022-08-01 22:27:07;2022-06-28 02:39:24;7.0;34
518d37db-f49d-4902-8283-5c3152954f34;5c38c0fe-2c0d-479e-9532-4dd476944c10;46;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-01 14:46:37;7.0;31
518d37db-f49d-4902-8283-5c3152954f34;5c38c0fe-2c0d-479e-9532-4dd476944c10;52;7.0;7.0;0.0;3.25;3.25;0.4418840331110085;7.5;7.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-11 23:48:16;7.0;20
518d37db-f49d-4902-8283-5c3152954f34;5c38c0fe-2c0d-479e-9532-4dd476944c10;53;7.0;7.0;0.0;7.0;7.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-12 17:39:30;7.0;20
518d37db-f49d-4902-8283-5c3152954f34;cfb4b5bf-af99-4823-8a00-a00488371ebb;17;8.0;8.0;0.0;3.0;3.0;0.0;10.0;10.0;0.0;2;2;2022-08-01 22:27:07;2022-04-08 11:57:21;8.0;115
518d37db-f49d-4902-8283-5c3152954f34;cfb4b5bf-af99-4823-8a00-a00488371ebb;21;8.0;8.0;0.0;4.0;4.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-19 02:54:06;8.0;104
518d37db-f49d-4902-8283-5c3152954f34;cfb4b5bf-af99-4823-8a00-a00488371ebb;32;8.0;8.0;0.0;3.5;3.5;0.4418840331110085;9.0;9.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-16 23:46:19;8.0;76
518d37db-f49d-4902-8283-5c3152954f34;cfb4b5bf-af99-4823-8a00-a00488371ebb;44;8.0;8.0;0.0;4.25;4.25;0.4418840331110085;7.5;7.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-15 12:48:10;8.0;47
518d37db-f49d-4902-8283-5c3152954f34;cfb4b5bf-af99-4823-8a00-a00488371ebb;52;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-05 01:22:41;8.0;27
518d37db-f49d-4902-8283-5c3152954f34;d9cc0ef0-3282-4c10-b2c7-bc231a26ca6a;10;9.0;9.0;0.0;4.6;4.6;0.4418840331110085;8.8;8.8;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-30 15:05:15;9.0;124
518d37db-f49d-4902-8283-5c3152954f34;d9cc0ef0-3282-4c10-b2c7-bc231a26ca6a;11;9.0;9.0;0.0;4.0;4.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-31 15:36:21;9.0;123
518d37db-f49d-4902-8283-5c3152954f34;d9cc0ef0-3282-4c10-b2c7-bc231a26ca6a;20;9.0;9.0;0.0;8.0;8.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-12 03:07:11;9.0;111
518d37db-f49d-4902-8283-5c3152954f34;d9cc0ef0-3282-4c10-b2c7-bc231a26ca6a;32;9.0;9.0;0.0;4.6;4.6;0.4418840331110085;8.8;8.8;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-28 13:08:46;9.0;95
518d37db-f49d-4902-8283-5c3152954f34;ed25cbf1-53e4-4dc7-90b4-c760d976c3ff;17;10.0;10.0;0.0;5.0;5.0;0.0;10.0;10.0;0.0;2;2;2022-08-01 22:27:07;2022-04-08 11:45:14;10.0;115
518d37db-f49d-4902-8283-5c3152954f34;ed25cbf1-53e4-4dc7-90b4-c760d976c3ff;21;10.0;10.0;0.0;7.0;7.0;0.4418840331110085;6.0;6.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-19 02:50:28;10.0;104
518d37db-f49d-4902-8283-5c3152954f34;ed25cbf1-53e4-4dc7-90b4-c760d976c3ff;32;10.0;10.0;0.0;6.25;6.25;0.4418840331110085;7.5;7.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-16 14:06:49;10.0;77
518d37db-f49d-4902-8283-5c3152954f34;ed25cbf1-53e4-4dc7-90b4-c760d976c3ff;38;10.0;10.0;0.0;5.0;5.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-30 15:40:26;10.0;63
518d37db-f49d-4902-8283-5c3152954f34;ed25cbf1-53e4-4dc7-90b4-c760d976c3ff;52;10.0;10.0;0.0;6.75;6.75;0.4418840331110085;6.5;6.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-05 01:18:21;10.0;27
518e8c5f-6632-450b-bcee-518807ff2e9f;06dd5f32-293c-442e-b602-08107eb61ea8;22;7.0;7.0;0.0;2.5875;2.425;0.5306249999999999;8.825;9.15;2.122499999999999;4;4;2022-08-01 22:27:07;2022-05-25 23:19:49;7.0;67
518e8c5f-6632-450b-bcee-518807ff2e9f;06dd5f32-293c-442e-b602-08107eb61ea8;30;7.0;7.0;0.0;3.0;3.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-07 14:24:30;7.0;55
518e8c5f-6632-450b-bcee-518807ff2e9f;06dd5f32-293c-442e-b602-08107eb61ea8;52;7.0;7.0;0.0;3.0;3.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-10 19:00:28;7.0;22
518e8c5f-6632-450b-bcee-518807ff2e9f;5c38c0fe-2c0d-479e-9532-4dd476944c10;21;3.0;3.0;0.0;-0.6333333333333333;-2.0;5.6033333333333335;7.266666666666667;10.0;22.413333333333334;3;3;2022-08-01 22:27:07;2022-05-24 21:26:33;3.0;69
518e8c5f-6632-450b-bcee-518807ff2e9f;5c38c0fe-2c0d-479e-9532-4dd476944c10;22;3.0;3.0;0.0;-2.0;-2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-25 22:36:20;3.0;67
518e8c5f-6632-450b-bcee-518807ff2e9f;5c38c0fe-2c0d-479e-9532-4dd476944c10;31;3.0;3.0;0.0;1.5;1.5;0.4418840331110085;3.0;3.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-08 14:14:15;3.0;54
518e8c5f-6632-450b-bcee-518807ff2e9f;5c38c0fe-2c0d-479e-9532-4dd476944c10;43;3.0;3.0;0.0;1.0;1.0;0.0;4.0;4.0;0.0;2;2;2022-08-01 22:27:07;2022-06-27 18:43:05;3.0;35
518e8c5f-6632-450b-bcee-518807ff2e9f;5c38c0fe-2c0d-479e-9532-4dd476944c10;50;3.0;3.0;0.0;0.0;0.0;0.4418840331110085;6.0;6.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-08 21:53:45;3.0;24
518e8c5f-6632-450b-bcee-518807ff2e9f;6add6ede-fc78-47b8-a880-3b623f58cf63;13;7.0;7.0;0.0;8.0;8.0;0.0;10.0;10.0;0.0;4;4;2022-08-01 22:27:07;2022-03-31 01:52:00;7.0;123
518e8c5f-6632-450b-bcee-518807ff2e9f;6add6ede-fc78-47b8-a880-3b623f58cf63;19;7.0;7.0;0.0;2.2;2.2;0.4418840331110085;9.6;9.6;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-13 23:33:14;7.0;109
518e8c5f-6632-450b-bcee-518807ff2e9f;6add6ede-fc78-47b8-a880-3b623f58cf63;32;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-16 02:09:22;7.0;77
518e8c5f-6632-450b-bcee-518807ff2e9f;6add6ede-fc78-47b8-a880-3b623f58cf63;39;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-01 14:13:38;7.0;61
518e8c5f-6632-450b-bcee-518807ff2e9f;6add6ede-fc78-47b8-a880-3b623f58cf63;52;7.0;7.0;0.0;2.5;2.5;0.4418840331110085;9.0;9.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-04 15:00:43;7.0;28
518e8c5f-6632-450b-bcee-518807ff2e9f;70702c6e-4a91-47f8-85b9-9ed7c888fe87;22;4.0;4.0;0.0;2.4;2.4;5.120000000000001;3.2;3.2;20.480000000000004;2;2;2022-08-01 22:27:07;2022-05-25 23:47:31;4.0;67
518e8c5f-6632-450b-bcee-518807ff2e9f;70702c6e-4a91-47f8-85b9-9ed7c888fe87;33;4.0;4.0;0.0;-1.0;-1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-10 22:49:47;4.0;51
518e8c5f-6632-450b-bcee-518807ff2e9f;70702c6e-4a91-47f8-85b9-9ed7c888fe87;39;4.0;4.0;0.0;0.3999999999999999;0.3999999999999999;0.4418840331110085;7.2;7.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-21 14:46:48;4.0;41
518e8c5f-6632-450b-bcee-518807ff2e9f;70702c6e-4a91-47f8-85b9-9ed7c888fe87;41;4.0;4.0;0.0;1.0499999999999998;1.0499999999999998;0.4418840331110085;5.9;5.9;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-24 22:29:05;4.0;37
518e8c5f-6632-450b-bcee-518807ff2e9f;7b2d9a2b-83f5-40be-911f-cc8685780898;19;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-07 19:52:07;7.0;175
518e8c5f-6632-450b-bcee-518807ff2e9f;7b2d9a2b-83f5-40be-911f-cc8685780898;21;7.0;7.0;0.0;3.1666666666666665;3.5;1.0833333333333335;7.666666666666667;7.0;4.333333333333334;3;3;2022-08-01 22:27:07;2022-02-08 22:02:48;7.0;174
518e8c5f-6632-450b-bcee-518807ff2e9f;7b2d9a2b-83f5-40be-911f-cc8685780898;22;7.0;7.0;0.0;4.0;4.0;0.4418840331110085;6.0;6.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-09 23:18:11;7.0;172
518e8c5f-6632-450b-bcee-518807ff2e9f;7b2d9a2b-83f5-40be-911f-cc8685780898;25;7.0;7.0;0.0;3.5;3.5;0.4418840331110085;7.0;7.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-12 02:19:34;7.0;170
518e8c5f-6632-450b-bcee-518807ff2e9f;7b2d9a2b-83f5-40be-911f-cc8685780898;39;7.0;7.0;0.0;3.5;3.5;0.4418840331110085;7.0;7.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-21 20:34:11;7.0;161
518e8c5f-6632-450b-bcee-518807ff2e9f;82c1edc0-97a9-460e-a0f6-57bae9f3b9f6;22;5.0;5.0;0.0;0.11250000000000004;0.0;0.05062500000000004;9.775;10.0;0.20250000000000015;4;4;2022-08-01 22:27:07;2022-05-24 20:43:17;5.0;69
518e8c5f-6632-450b-bcee-518807ff2e9f;82c1edc0-97a9-460e-a0f6-57bae9f3b9f6;31;5.0;5.0;0.0;2.5;2.5;0.4418840331110085;5.0;5.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-08 14:18:06;5.0;54
518e8c5f-6632-450b-bcee-518807ff2e9f;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;13;6.0;6.0;0.0;1.7;1.575;0.695;8.6;8.85;2.7799999999999994;4;4;2022-08-01 22:27:07;2022-03-31 02:00:45;6.0;123
518e8c5f-6632-450b-bcee-518807ff2e9f;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;16;6.0;6.0;0.0;4.0;4.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-06 16:21:46;6.0;117
518e8c5f-6632-450b-bcee-518807ff2e9f;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;32;6.0;6.0;0.0;1.0;1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-16 01:56:34;6.0;77
518e8c5f-6632-450b-bcee-518807ff2e9f;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;52;6.0;6.0;0.0;2.5;2.5;0.4418840331110085;7.0;7.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-04 16:19:48;6.0;28
518e8c5f-6632-450b-bcee-518807ff2e9f;af630619-d048-463a-a62c-5764f36ae1d3;13;6.0;6.0;0.0;8.0;8.0;0.0;10.0;10.0;0.0;4;4;2022-08-01 22:27:07;2022-03-31 02:12:12;6.0;123
518e8c5f-6632-450b-bcee-518807ff2e9f;af630619-d048-463a-a62c-5764f36ae1d3;21;6.0;6.0;0.0;4.0;4.0;0.4418840331110085;4.0;4.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-18 23:03:56;6.0;104
518e8c5f-6632-450b-bcee-518807ff2e9f;af630619-d048-463a-a62c-5764f36ae1d3;32;6.0;6.0;0.0;4.75;4.75;0.4418840331110085;2.5;2.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-16 01:54:53;6.0;77
518e8c5f-6632-450b-bcee-518807ff2e9f;af630619-d048-463a-a62c-5764f36ae1d3;52;6.0;6.0;0.0;3.5;3.5;0.4418840331110085;5.0;5.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-04 14:31:29;6.0;28
518e8c5f-6632-450b-bcee-518807ff2e9f;c3513945-c0d7-46d4-b1f6-f8d6c101309b;22;3.0;3.0;0.0;-1.7;-2.0;0.45;9.4;10.0;1.7999999999999998;5;5;2022-08-01 22:27:07;2022-02-09 16:45:07;3.0;173
518e8c5f-6632-450b-bcee-518807ff2e9f;c3513945-c0d7-46d4-b1f6-f8d6c101309b;46;3.0;3.0;0.0;1.5;1.5;0.4418840331110085;3.0;3.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-26 17:50:49;3.0;156
518e8c5f-6632-450b-bcee-518807ff2e9f;c3513945-c0d7-46d4-b1f6-f8d6c101309b;49;3.0;3.0;0.0;1.0;1.0;0.4418840331110085;4.0;4.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-01 01:13:21;3.0;153
518e8c5f-6632-450b-bcee-518807ff2e9f;c3513945-c0d7-46d4-b1f6-f8d6c101309b;51;3.0;3.0;0.0;1.0;1.0;0.0;4.0;4.0;0.0;3;3;2022-08-01 22:27:07;2022-03-02 01:46:29;3.0;152
518e8c5f-6632-450b-bcee-518807ff2e9f;dbc3d0fb-7070-4a93-96b3-a380d8d7da57;13;8.0;8.0;0.0;3.0;3.0;0.0;10.0;10.0;0.0;4;4;2022-08-01 22:27:07;2022-03-31 01:35:08;8.0;123
518e8c5f-6632-450b-bcee-518807ff2e9f;dbc3d0fb-7070-4a93-96b3-a380d8d7da57;21;8.0;8.0;0.0;3.95;3.95;0.4418840331110085;8.1;8.1;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-18 23:08:38;8.0;104
518e8c5f-6632-450b-bcee-518807ff2e9f;dbc3d0fb-7070-4a93-96b3-a380d8d7da57;31;8.0;8.0;0.0;8.0;8.0;0.4418840331110085;0.0;0.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-13 23:41:01;8.0;79
518e8c5f-6632-450b-bcee-518807ff2e9f;dbc3d0fb-7070-4a93-96b3-a380d8d7da57;52;8.0;8.0;0.0;3.5;3.5;0.4418840331110085;9.0;9.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-04 23:09:40;8.0;27
518e8c5f-6632-450b-bcee-518807ff2e9f;e14f5a9d-992e-4d5f-b9e2-a0c723b4219b;22;6.0;6.0;0.0;1.0;1.0;0.0;10.0;10.0;0.0;4;4;2022-08-01 22:27:07;2022-05-24 20:27:46;6.0;69
518e8c5f-6632-450b-bcee-518807ff2e9f;e14f5a9d-992e-4d5f-b9e2-a0c723b4219b;30;6.0;6.0;0.0;1.0;1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-06 22:31:33;6.0;55
518e8c5f-6632-450b-bcee-518807ff2e9f;e14f5a9d-992e-4d5f-b9e2-a0c723b4219b;51;6.0;6.0;0.0;1.0;1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-08 21:28:36;6.0;24
518e8c5f-6632-450b-bcee-518807ff2e9f;e3552daa-ae9a-4f97-9ea1-401fc4d02230;29;5.0;5.0;0.0;1.15;1.15;1.763333333333333;7.7;7.7;7.053333333333332;4;4;2022-08-01 22:27:07;2022-05-08 22:34:52;5.0;84
518e8c5f-6632-450b-bcee-518807ff2e9f;e3552daa-ae9a-4f97-9ea1-401fc4d02230;36;5.0;5.0;0.0;1.0;1.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-26 00:04:36;5.0;67
518e8c5f-6632-450b-bcee-518807ff2e9f;e873a748-c047-4460-9427-f0e33007ee4c;22;5.0;5.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;4;4;2022-08-01 22:27:07;2022-05-25 23:06:08;5.0;67
518e8c5f-6632-450b-bcee-518807ff2e9f;e873a748-c047-4460-9427-f0e33007ee4c;30;5.0;5.0;0.0;1.0;1.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-06 22:24:33;5.0;56
518e8c5f-6632-450b-bcee-518807ff2e9f;e873a748-c047-4460-9427-f0e33007ee4c;52;5.0;5.0;0.0;3.0;3.0;0.4418840331110085;7.0;7.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-10 19:07:39;5.0;22
518e8c5f-6632-450b-bcee-518807ff2e9f;ed74d3be-baf7-4142-94e8-c0f70386b08d;20;10.0;10.0;0.0;5.0;5.0;0.0;10.0;10.0;0.0;3;3;2022-08-01 22:27:07;2022-06-06 16:01:01;10.0;56
518e8c5f-6632-450b-bcee-518807ff2e9f;fa72c29b-bbfb-4953-b023-5321f95ae41b;22;7.0;7.0;0.0;2.2625;2.225;0.09562499999999997;9.475;9.55;0.3824999999999994;4;4;2022-08-01 22:27:07;2022-05-24 21:18:21;7.0;69
518e8c5f-6632-450b-bcee-518807ff2e9f;fa72c29b-bbfb-4953-b023-5321f95ae41b;31;7.0;7.0;0.0;2.5;2.5;0.4418840331110085;9.0;9.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-07 14:39:46;7.0;55
518e8c5f-6632-450b-bcee-518807ff2e9f;fa72c29b-bbfb-4953-b023-5321f95ae41b;43;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-27 16:42:15;7.0;35
518e8c5f-6632-450b-bcee-518807ff2e9f;fa72c29b-bbfb-4953-b023-5321f95ae41b;44;7.0;7.0;0.0;2.0;2.0;0.0;10.0;10.0;0.0;2;2;2022-08-01 22:27:07;2022-06-28 00:08:47;7.0;34
518e8c5f-6632-450b-bcee-518807ff2e9f;fa72c29b-bbfb-4953-b023-5321f95ae41b;52;7.0;7.0;0.0;4.0;4.0;0.4418840331110085;6.0;6.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-11 22:42:43;7.0;20
518e8c5f-6632-450b-bcee-518807ff2e9f;ff9957bc-1173-40ab-b576-becc1d785d1c;10;5.0;5.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;4;4;2022-08-01 22:27:07;2022-05-31 21:49:11;5.0;62
518e8c5f-6632-450b-bcee-518807ff2e9f;ff9957bc-1173-40ab-b576-becc1d785d1c;20;5.0;5.0;0.0;1.2000000000000002;1.2000000000000002;0.4418840331110085;7.6;7.6;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-10 22:41:50;5.0;51
51915d87-02a5-42fc-a2bd-207962e02963;2b274b15-83bb-4629-941e-fdc573af4e0b;3;6.0;6.0;0.0;6.0;6.0;0.4418840331110085;0.0;0.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-22 22:02:43;6.0;132
51915d87-02a5-42fc-a2bd-207962e02963;2b274b15-83bb-4629-941e-fdc573af4e0b;10;6.0;6.0;0.0;1.7999999999999998;1.7999999999999998;0.08000000000000014;8.4;8.4;0.32000000000000056;2;2;2022-08-01 22:27:07;2022-04-01 13:08:58;6.0;122
51915d87-02a5-42fc-a2bd-207962e02963;2b274b15-83bb-4629-941e-fdc573af4e0b;13;6.0;6.0;0.0;1.8499999999999996;1.8499999999999996;0.4418840331110085;8.3;8.3;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-04 14:48:40;6.0;119
51915d87-02a5-42fc-a2bd-207962e02963;2b274b15-83bb-4629-941e-fdc573af4e0b;14;6.0;6.0;0.0;2.4;2.4;0.4418840331110085;7.2;7.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-06 02:51:38;6.0;117
